Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_48_979.jpg;0;0;0;2.468886;143.1529;101.5751;0.4044163;279.5022;0.01760344
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_49_045.jpg;0;0;0;2.460843;143.1766;101.4329;0.2153202;279.5;0.03682934
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_49_111.jpg;0;0;0;2.450016;143.2002;101.2911;0.02851288;279.5001;0.0583421
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_49_178.jpg;0;0;0;2.441805;143.2314;101.1024;359.8023;279.4924;0.0632721
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_49_245.jpg;0;0;0;2.433166;143.2547;100.9608;359.672;279.4794;0.03839951
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_49_311.jpg;0;0;0;2.421541;143.2781;100.8193;359.5619;279.4716;0.01083958
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_49_378.jpg;2.990128;0;0;2.412703;143.3112;100.6313;359.4501;279.7281;0.007505376
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_49_445.jpg;5.996961;0;0;2.403026;143.3391;100.4911;359.3885;280.3032;0.06863242
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_49_511.jpg;5.980584;0;0;2.388519;143.3698;100.3516;359.3618;281.1527;0.1642551
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_49_578.jpg;2.96297;0;0;2.380202;143.4111;100.1659;359.3617;281.9572;0.2617907
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_49_645.jpg;0;0;0;2.371996;143.4413;100.0267;359.3764;282.1685;0.2900011
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_49_711.jpg;0;0;0;2.360549;143.4711;99.88778;359.4033;282.2036;0.2929332
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_49_778.jpg;0;0;0;2.352465;143.5108;99.70335;359.4365;282.2104;0.2907637
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_49_845.jpg;0;0;0;2.344432;143.5404;99.56549;359.4648;282.2076;0.2752924
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_49_911.jpg;0;0;0;2.333348;143.5701;99.42803;359.4998;282.2049;0.2495944
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_49_978.jpg;0;0;0;2.325417;143.6095;99.24565;359.5383;282.2043;0.2134547
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_50_045.jpg;0;0;0;2.317529;143.6389;99.1095;359.5607;282.2043;0.1842717
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_50_111.jpg;0;0;0;2.307065;143.6682;98.97392;359.5775;282.2043;0.154065
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_50_178.jpg;0;0;0;2.299252;143.7071;98.794;359.5916;282.2043;0.1133969
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_50_245.jpg;0;0;0;2.291466;143.7362;98.65969;359.5965;282.2044;0.08342304
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_50_311.jpg;0;0;0;2.281121;143.7651;98.52592;359.5969;282.2044;0.05452305
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_50_379.jpg;0;0;0;2.273281;143.8035;98.34816;359.6024;282.2009;0.007712926
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_50_444.jpg;0;0;0;2.265433;143.8322;98.21544;359.6039;282.2003;359.9763
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_50_511.jpg;0;0;0;2.255196;143.861;98.08317;359.6072;282.2035;359.9557
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_50_578.jpg;0;0;0;2.247215;143.8991;97.90744;359.6153;282.2061;359.9377
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_50_644.jpg;0;0;0;2.239599;143.9276;97.77619;359.6208;282.2089;359.932
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_50_711.jpg;0;0;0;2.229205;143.956;97.64535;359.6286;282.2109;359.9322
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_50_778.jpg;0;0;0;2.221658;143.9936;97.4717;359.631;282.2112;359.933
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_50_845.jpg;0;0;0.1002004;2.214139;144.0217;97.34251;359.6234;282.2149;359.9444
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_50_911.jpg;0;0;0.3003496;2.16714;144.049;97.21684;359.5467;282.216;359.9556
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_50_978.jpg;0;0;0.4994016;2.089466;144.0833;97.0598;359.2657;282.2256;-0.00234136
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_51_044.jpg;0;0;0.6993977;1.978261;144.106;96.95332;358.8701;282.2171;-0.00132893
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_51_111.jpg;0;0;0.8997416;1.802522;144.1271;96.85461;358.4696;282.1804;359.9933
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_51_178.jpg;0;0;1;1.684041;144.1541;96.72791;358.2483;282.1651;359.9939
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_51_244.jpg;0;0;1;1.575699;144.1736;96.63703;358.3018;282.1578;-0.003195544
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_51_311.jpg;0;0;1;1.420853;144.1922;96.54933;358.5822;282.1478;359.9938
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_51_378.jpg;0;0;0;1.234833;144.2142;96.44601;358.9127;282.1433;-0.001364616
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_51_444.jpg;0;0;0;1.203461;144.2301;96.37194;359.1215;282.143;0.007175462
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_51_510.jpg;0;0;0;1.197791;144.246;96.29823;359.324;282.143;0.01524934
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_51_577.jpg;0;0;0;1.193666;144.2669;96.20064;359.5751;282.143;0.02439607
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_51_644.jpg;0;0;0;1.189635;144.2825;96.12805;359.7439;282.143;0.02998161
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_51_710.jpg;0;0;0;1.184387;144.298;96.05604;359.8924;282.143;0.03445666
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_51_778.jpg;0;0;0;1.180533;144.3185;95.96098;0.05529561;282.143;0.03871598
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_51_844.jpg;0;0;0;1.176735;144.3336;95.89041;0.1498834;282.143;0.04067606
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_51_910.jpg;0;0;0;1.171736;144.3487;95.82048;0.2206573;282.143;0.04163772
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_51_977.jpg;0;0;0;1.168021;144.3685;95.72818;0.2792118;282.1431;0.04149012
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_52_044.jpg;0;0;0;1.164323;144.3833;95.66038;0.2786605;282.1299;0.04950905
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_52_110.jpg;0;0;0.2003658;1.138523;144.3978;95.59445;0.2365337;282.1844;0.05044021
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_52_177.jpg;0;0;0.3996497;1.091542;144.4151;95.5146;-0.0005943761;282.1875;0.04440148
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_52_244.jpg;0;0;0.6006424;1.002448;144.4258;95.46476;359.6136;282.1875;0.03928158
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_52_311.jpg;0;0;0.8007861;0.8212092;144.4333;95.42828;359.0083;282.1791;-0.004180028
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_52_377.jpg;0;0;0.9996806;0.5242874;144.4388;95.41032;357.7816;282.4125;0.009816522
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_52_444.jpg;0;0;1;0.2991685;144.439;95.41004;356.891;282.4345;359.9571
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_52_510.jpg;0;0;1;0.1793984;144.439;95.40991;356.2853;282.4467;0.03008397
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_52_577.jpg;0;0;1;0.1028728;144.439;95.40975;355.9391;282.438;0.03199955
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_52_645.jpg;0;0;1;0.01992309;144.4391;95.40962;356.0595;282.4519;359.9803
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_52_711.jpg;0;0;1;-0.1164351;144.4392;95.40952;356.4504;282.4575;0.02172561
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_52_777.jpg;0;0;0;-0.1888529;144.4392;95.40939;357.4634;282.4697;0.008705362
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_52_844.jpg;0;0;0;-0.2870788;144.4392;95.40942;358.5439;282.4678;359.9943
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_52_911.jpg;0;0;0;-0.3527763;144.4391;95.40983;359.729;282.4696;-0.002163143
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_52_977.jpg;0;0;0;-0.3273948;144.4391;95.41035;1.108099;282.4759;0.006942492
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_53_044.jpg;0;0;0;-0.2562861;144.4388;95.41058;1.869652;282.477;359.9928
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_53_110.jpg;0;0;0;-0.1347108;144.4384;95.41071;2.322847;282.4747;359.9869
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_53_177.jpg;0;0;0;-0.05766516;144.4387;95.41096;2.453504;282.4745;0.004956617
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_53_244.jpg;0;0;0;0.04959071;144.438;95.41097;2.148314;282.4728;359.9921
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_53_310.jpg;0;0;0;0.1714268;144.4381;95.41105;1.555357;282.4713;0.03233337
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_53_377.jpg;0;0;0;0.2358326;144.4376;95.41071;0.4994816;282.468;0.04265246
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_53_444.jpg;0;0;0;0.224396;144.4377;95.41045;359.7607;282.4686;0.05590854
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_53_510.jpg;0;0;0;0.1932044;144.4369;95.41;359.1137;282.4684;0.01052651
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_53_577.jpg;0;0;0;0.1581213;144.4379;95.4099;358.4695;282.4701;0.006237467
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_53_644.jpg;0;0;0;0.0852221;144.4377;95.40967;358.2786;282.4705;359.9919
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_53_710.jpg;0;0;0;-0.02180173;144.4376;95.40954;358.3448;282.4721;0.004458986
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_53_777.jpg;0;0;0;-0.0896166;144.4371;95.40945;358.811;282.4726;0.0216659
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_53_843.jpg;0;0;0;-0.1169372;144.4369;95.40958;359.1977;282.4731;0.0661614
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_53_910.jpg;0;0;0;-0.1116777;144.4369;95.40973;359.5695;282.4731;0.1101701
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_53_977.jpg;0;0;0;-0.1057744;144.4368;95.40989;0.03513962;282.4722;0.1591328
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_54_043.jpg;0;0;0;-0.09831914;144.4367;95.41;0.3550228;282.4712;0.18833
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_54_110.jpg;0;0;0;-0.0816142;144.4363;95.41002;0.6293076;282.4701;0.1873396
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_54_176.jpg;0;0;0;-0.06582545;144.4361;95.41006;0.9147313;282.4696;0.1517494
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_54_244.jpg;0;0;0;-0.05321274;144.4359;95.41007;1.072858;282.47;0.1028318
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_54_310.jpg;0;0;0;-0.03481464;144.4357;95.41006;1.174962;282.4712;0.03028693
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_54_377.jpg;0;0;0;-0.01975418;144.4361;95.41017;1.187934;282.472;359.9845
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_54_443.jpg;0;0;0;0.01170001;144.4363;95.41021;1.135407;282.4721;359.9819
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_54_509.jpg;0;0;0;0.0224779;144.4365;95.41022;1.058222;282.472;359.9845
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_54_577.jpg;0;0;0;0.02680567;144.4365;95.41018;0.9345816;282.472;359.9828
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_54_643.jpg;0;0;0;0.03037878;144.4365;95.41014;0.8286402;282.472;359.982
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_54_709.jpg;0;0;0.1004455;0.03382634;144.4365;95.41011;0.7145003;282.472;359.9816
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_54_777.jpg;0;0;0.3004634;0.0354472;144.4365;95.41006;0.5543767;282.4719;359.9817
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_54_843.jpg;0;0;0;0.03627339;144.4365;95.41002;0.4317831;282.4719;359.9821
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_54_909.jpg;0;0;0;0.03621132;144.4365;95.40998;0.3098234;282.4719;359.9829
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_54_976.jpg;0;0;0;0.03536195;144.4365;95.40991;0.1521295;282.4718;359.9844
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_55_043.jpg;0;0;0;0.0338951;144.4365;95.40987;0.04017898;282.4718;359.9857
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_55_109.jpg;0;0;0;0.03110528;144.4365;95.40984;359.9356;282.4717;359.9873
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_55_176.jpg;0;0;0;0.02848901;144.4365;95.40978;359.8102;282.4717;359.9895
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_55_243.jpg;0;0;0.1992204;0.02551298;144.4366;95.40974;359.728;282.4717;359.9913
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_55_309.jpg;0;0;0.3990754;0.02113018;144.4366;95.40972;359.6571;282.4717;359.993
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_55_376.jpg;0;0;0.5983921;0.01763948;144.4366;95.40971;359.5809;282.4718;-0.004617848
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_55_443.jpg;0;0;0.7979178;0.01406208;144.4366;95.40969;359.5378;282.4718;-0.002922916
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_55_509.jpg;0;0;0.9986588;0;144.4366;95.40968;359.5066;282.4718;-0.001315657
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_55_576.jpg;0;0;0;0;144.4366;95.40967;359.4849;282.4718;0.000592793
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_55_643.jpg;0;0;0;0;144.4366;95.40967;359.4833;282.4718;0.001771089
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_55_709.jpg;0;0;0;0;144.4366;95.40968;359.492;282.4718;0.002519405
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_55_776.jpg;0;0;0;0;144.4366;95.40968;359.5177;282.4718;0.003340347
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_55_843.jpg;0;0;0;0;144.4366;95.4097;359.5461;282.4718;0.003815424
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_55_910.jpg;0;0;0;-0.01044604;144.4366;95.40971;359.5812;282.4718;0.004170355
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_55_976.jpg;0;0;0;-0.0120807;144.4366;95.40973;359.6364;282.4718;0.004462762
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_56_043.jpg;0;0;0;-0.01336451;144.4366;95.40975;359.6824;282.4718;0.004553008
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_56_111.jpg;0;0;0;-0.01429764;144.4366;95.40977;359.7313;282.4718;0.004542833
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_56_176.jpg;0;0;0;-0.01501174;144.4366;95.4098;359.7987;282.4718;0.004385013
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_56_243.jpg;0;-0.101884;0;-0.01516759;144.4364;95.41052;359.8333;282.4734;0.004176248
